,scr_svd_entropy,scl_mean,scl_svd_entropy,scr_std,scr_lineintegral,scl_entropy,scl_max,scl_std,scr_sum,scr_mean,scr_entropy,scr_n_sign_changes,scl_ptp,scl_skewness,scl_kurtosis,scl_n_sign_changes,scr_rms,scl_min,scr_skewness,scr_perm_entropy,scr_kurtosis,scl_rms,scl_perm_entropy,scl_n_below_mean,scl_n_above_mean,scr_n_below_mean,scr_n_above_mean,scl_iqr_5_95,scr_peaks,scl_pct_95,scr_energy,scr_iqr_5_95,scl_peaks,scl_lineintegral,scr_pct_95,scr_pct_5,scr_min,scl_iqr,scr_iqr,scl_energy,scl_pct_5,scl_sum,scr_max,scr_ptp
0,0.11226617601962588 +/- 0.006936696063732848,0.06718797914750077 +/- 0.0023291607913840167,0.09276295614842074 +/- 0.004205192392511841,0.06626801594602885 +/- 0.003388357673923253,0.03750383318000612 +/- 0.0028073536253077603,0.014106102422569756 +/- 0.002704823927776767,0.04155167126648266 +/- 0.003017859478472454,0.020300521312480824 +/- 0.0021890914808432595,0.01867525298988043 +/- 0.0020728113604564628,0.01867525298988043 +/- 0.0020728113604564628,0.012726157620361856 +/- 0.001641388983878891,0.009076970254523153 +/- 0.0024540017201769345,0.013922109782275371 +/- 0.00201647129380849,0.013646120821833784 +/- 0.0020398857245707133,0.00447715424716344 +/- 0.002476886906630937,0.0034958601655933675 +/- 0.0009716638772005421,0.015915363385464586 +/- 0.0034297344635489508,0.01110088929776143 +/- 0.0010954045445870331,-3.0665440049071345e-05 +/- 0.0011094788417740332,0.008708984973934375 +/- 0.00274348595478015,-9.199632014720294e-05 +/- 0.0007884060185331058,-0.00398650720637842 +/- 0.0028701279256173233,0.002483900643974224 +/- 0.0025782687931137594,-6.133088009812049e-05 +/- 0.00012266176019624098,-6.133088009812049e-05 +/- 0.00012266176019624098,-0.00021465808034344392 +/- 0.0004558745399361829,-0.00021465808034344392 +/- 0.0004558745399361829,0.0010426249616681926 +/- 0.0015221924128783672,0.000643974241030365 +/- 0.0005728776967883788,-0.006041091689665745 +/- 0.0031454132469694107,-0.00012266176019624098 +/- 0.0001502293617162111,-0.00021465808034344392 +/- 0.00027598896044157427,0.0 +/- 0.0,0.003925176326280288 +/- 0.0023305734437289137,-0.00015332720024530122 +/- 0.00015332720024530122,9.199632014718073e-05 +/- 0.00023950474320470774,3.0665440049060245e-05 +/- 9.199632014718073e-05,-0.00018399264029436146 +/- 0.0001502293617162111,0.0003373198405397071 +/- 0.0015542871386046125,-0.0007973014412756774 +/- 0.0007660224469056426,-0.0014719411223551137 +/- 0.0013492793621588477,-0.004415823367065308 +/- 0.0017139759107613836,0.0019319227230910618 +/- 0.0020389635338704934,0.0017785955228457606 +/- 0.0019816613825702034
