,scl_pct_5,scl_mean,scl_iqr,scl_skewness,scl_rms,scl_n_below_mean,scr_lineintegral,scr_ptp,scl_n_above_mean,scr_pct_5,scl_kurtosis,scl_perm_entropy,scr_energy,scl_svd_entropy,scr_perm_entropy,scr_iqr_5_95,scl_peaks,scr_peaks,scr_entropy,scr_min,scr_std,scl_max,scr_n_sign_changes,scl_sum,scl_std,scl_entropy,scr_mean,scr_pct_95,scl_energy,scr_n_above_mean,scr_iqr,scl_min,scl_pct_95,scr_n_below_mean,scr_rms,scr_max,scr_svd_entropy,scl_iqr_5_95,scr_skewness,scr_kurtosis,scl_ptp,scr_sum,scl_n_sign_changes,scl_lineintegral
0,-0.010125448028673833 +/- 0.001983282592716133,-0.017861409796893647 +/- 0.001750818505346823,0.003315412186379929 +/- 0.001974265575825644,-0.0011648745519713289 +/- 0.0009946729871772217,-0.004301075268817201 +/- 0.0019549663287877776,-0.0028673835125447855 +/- 0.0011962356269116239,0.009976105137395474 +/- 0.0025631347614008338,0.0031063321385902177 +/- 0.0015984573668171445,-0.0022102747909199414 +/- 0.0008363201911589171,-0.008004778972520898 +/- 0.0014497802986274256,0.00011947431302272715 +/- 0.001316929969238261,-0.0005077658303464738 +/- 0.0007443211346700746,0.0020011947431302413 +/- 0.0010264540189629317,0.010185185185185209 +/- 0.0024574053969028367,0.0029569892473118474 +/- 0.0014038231780167314,-0.0015830346475507629 +/- 0.0010177255100000514,-0.0015830346475507295 +/- 0.00019125221736658027,-0.00020908004778973365 +/- 0.00013687502075734843,-0.001344086021505353 +/- 0.0004062565862824003,0.00011947431302271605 +/- 0.0005207764568148882,-0.003853046594982068 +/- 0.001325370832278014,0.0032258064516128893 +/- 0.002011643756330079,-8.960573476702871e-05 +/- 0.0001368750207573484,-0.019952210274790928 +/- 0.001966795416147472,-0.00044802867383511027 +/- 0.0017119151590092,0.0323178016726404 +/- 0.0030890522040257855,0.004301075268817234 +/- 0.001142839096159444,-0.0037933094384707267 +/- 0.001274587114298207,-0.0044205495818398725 +/- 0.0019115890083632083,-0.0014934289127837563 +/- 0.0009815816442744836,0.004330943847072888 +/- 0.0010789959299993056,-0.014784946236559127 +/- 0.0020704333124998194,0.004062126642771824 +/- 0.002770542084899691,0.0010454002389486238 +/- 0.00120404088236239,0.0034647550776583103 +/- 0.0011660227775354428,-0.002837514934289098 +/- 0.0013507071749814727,0.006451612903225812 +/- 0.0016694371102129052,-0.0067204301075268645 +/- 0.001564896881413345,-0.0027479091995220805 +/- 0.001492233691373571,-0.003942652329749085 +/- 0.0012300633382302342,-0.004032258064516114 +/- 0.0015762574434837195,-0.0007765830346475267 +/- 0.0018852728599832074,0.0008064516129032584 +/- 0.0003285543608124386,-0.0037634408602150284 +/- 0.0019686089669395655
