,hrv_sum,hrv_mean,hrv_max,hrv_min,hrv_energy,hrv_n_below_mean,hrv_ptp,hrv_lineintegral,hrv_iqr,hrv_n_above_mean,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_std,hrv_peaks,hrv_rms,hrv_pct_5,hrv_pct_95
0,-0.03196806664352657 +/- 0.005462745630153722,-0.03196806664352657 +/- 0.005462745630153722,-0.030579659840333263 +/- 0.008497188588519314,-0.06404026379729265 +/- 0.005165288506934716,-0.05543214161749397 +/- 0.005749852561865412,0.061228740020826046 +/- 0.00940792891712701,0.0949323151683443 +/- 0.006626370562348333,0.14935786185352304 +/- 0.0057120117258878805,0.0884762235334953 +/- 0.005400639231781733,0.12311697327316899 +/- 0.009058024401635794,-0.006004859423811193 +/- 0.0016431517360006478,0.0 +/- 0.0,-0.000347101700798369 +/- 0.001583027317041503,0.0652204095800069 +/- 0.005088207861801542,0.0746615758417216 +/- 0.0055437477207140535,0.0015272474835126171 +/- 0.0024504495098539164,-0.0005553627212773859 +/- 0.0021576216963443214,-0.04585213467545994 +/- 0.00582562407845417,0.023672335994446337 +/- 0.005443634826828274,0.26282540784449837 +/- 0.005259020330862522,0.2572023602915654 +/- 0.0038495440841407086,0.20791391877820198 +/- 0.005845341044087712
