,hrv_sum,hrv_mean,hrv_max,hrv_min,hrv_energy,hrv_n_below_mean,hrv_ptp,hrv_lineintegral,hrv_iqr,hrv_n_above_mean,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_std,hrv_peaks,hrv_rms,hrv_pct_5,hrv_pct_95
0,-0.003316912972085373 +/- 0.006826526975889656,-0.003316912972085373 +/- 0.006826526975889656,0.010082101806239752 +/- 0.006641706288582471,-0.01937602627257795 +/- 0.0053157353222458665,-0.01165845648604269 +/- 0.005180617468033451,0.04926108374384238 +/- 0.0076442028537027865,0.07412151067323482 +/- 0.007328780840280503,0.08926108374384238 +/- 0.007638274816476391,0.03914614121510673 +/- 0.00615761357412637,0.07960591133004927 +/- 0.007129084735024851,-0.004991789819376003 +/- 0.005027527417605155,0.0 +/- 0.0,-0.0005582922824301951 +/- 0.0019320283849041245,-0.010574712643678152 +/- 0.00468322981148793,-0.004958949096880105 +/- 0.0036788938983481605,-0.001904761904761887 +/- 0.0018565903481251366,-0.002758620689655167 +/- 0.0023508085606795794,0.0044006568144499434 +/- 0.005867746649061124,0.007159277504105088 +/- 0.005254105074275199,0.13993431855500824 +/- 0.005847954380032967,0.1516256157635468 +/- 0.005980348767875574,0.11983579638752054 +/- 0.007469297274381002
