,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,0.00443280977312388 +/- 0.003114290963866576,-0.004083769633507883 +/- 0.001297096277561049,0.001605584642233826 +/- 0.002342472842661434,0.0041186736474694285 +/- 0.0014203832425393297,-0.002059336823734781 +/- 0.0012628308911082457,-0.0011867364746946274 +/- 0.0024591853338650715,0.004223385689354242 +/- 0.002079353718479087,-0.005724258289703343 +/- 0.003118786443795978,0.0 +/- 0.0,0.014799301919720753 +/- 0.002580065425839627,-0.002164048865619572 +/- 0.0025159959917542677,0.002373472949389166 +/- 0.002022024203554657,-0.004816753926701611 +/- 0.0020220242035546665,-0.00862129144851661 +/- 0.0021632042488441234,-0.028481675392670193 +/- 0.004283961184660743,-0.019057591623036673 +/- 0.002866382571399346,-0.001047120418848202 +/- 0.0021173823229463477,-0.0047469458987783875 +/- 0.0023110569434201516,0.019511343804537506 +/- 0.005164024978903867,-0.00013961605584644765 +/- 0.002152760062144399,-0.005061082024432828 +/- 0.0026317256190079422,-0.007853403141361303 +/- 0.0026912330228553247
