,hrv_lineintegral,hrv_pct_5,hrv_max,hrv_min,hrv_svd_entropy,hrv_ptp,hrv_iqr,hrv_entropy,hrv_pct_95,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_peaks,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_std,hrv_n_sign_changes,hrv_perm_entropy,hrv_mean,hrv_rms
0,0.10725442554668514 +/- 0.006083693800821011,0.02877473099618183 +/- 0.0038883137523325643,0.018882332523429322 +/- 0.004243167452949975,-0.030406108989934087 +/- 0.005397849962178066,-0.00662964248524821 +/- 0.006661188216664751,0.02540784449843798 +/- 0.0030251660631032064,0.10583130857341194 +/- 0.002417034412850217,-0.011280805275945882 +/- 0.0014664790124455204,0.054529677195418194 +/- 0.00177293895024257,0.02540784449843799 +/- 0.0016413176560273357,0.009267615411315466 +/- 0.002772688709967586,0.0046511627906976275 +/- 0.0035131082065616107,0.0016313779937521256 +/- 0.0008923957051150362,0.0002429711905587828 +/- 0.0010302549170188176,0.005241235682054801 +/- 0.000924229569989191,0.005761888233252299 +/- 0.0035336248782018493,0.004338771259979135 +/- 0.002365645152570441,0.01478653245400897 +/- 0.0022665501863678517,0.0 +/- 0.0,0.0017702186740714443 +/- 0.002407044560581165,0.023012842762929475 +/- 0.001643151736000633,0.015272474835126637 +/- 0.0022333506341055747
