,hrv_lineintegral,hrv_pct_5,hrv_max,hrv_min,hrv_svd_entropy,hrv_ptp,hrv_iqr,hrv_entropy,hrv_pct_95,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_peaks,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_std,hrv_n_sign_changes,hrv_perm_entropy,hrv_mean,hrv_rms
0,0.06657477601654029 +/- 0.006948081687734575,0.057270847691247365 +/- 0.007925268924308771,0.03101309441764294 +/- 0.004648772420135087,0.04431426602343207 +/- 0.004296195003586113,0.03470020675396276 +/- 0.007742238873888123,-0.003376981392143408 +/- 0.0026097996180236517,-0.024293590627153715 +/- 0.0028675597824075237,0.0023776705720192416 +/- 0.0013117068442918078,0.03855961405926942 +/- 0.003645005842893027,-0.020916609235010375 +/- 0.003740190044478048,0.0008614748449344845 +/- 0.0016033618365446866,0.023914541695382464 +/- 0.0022501485482170117,0.0006891798759475875 +/- 0.0021185976773176202,0.008339076498966203 +/- 0.0025453046605953583,-0.001895244658855999 +/- 0.0016181057039109437,0.019607167470709806 +/- 0.003200979010504854,-0.006891798759476253 +/- 0.002508652615189691,-0.006753962784286738 +/- 0.0014472777394899847,0.0 +/- 0.0,0.0032391454169537924 +/- 0.0041898509038099645,0.0024465885596139936 +/- 0.0015290632482655969,0.007994486560992387 +/- 0.001978318414115413
