,hrv_sum,hrv_mean,hrv_max,hrv_min,hrv_energy,hrv_n_below_mean,hrv_ptp,hrv_lineintegral,hrv_iqr,hrv_n_above_mean,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_std,hrv_peaks,hrv_rms,hrv_pct_5,hrv_pct_95
0,0.20655794587092302 +/- 0.005933379597501726,0.20655794587092302 +/- 0.005933379597501726,0.1641915336571825 +/- 0.004809916294563087,0.10926439972241501 +/- 0.004838989298752029,0.06311589174184598 +/- 0.00323809934504628,0.15013879250520473 +/- 0.005314706466806319,0.14181124219292163 +/- 0.007104308963762331,0.14531575294934077 +/- 0.006960067047460436,0.10017349063150591 +/- 0.008578300370924089,0.129146426092991 +/- 0.0025251083134851054,0.0026370575988896917 +/- 0.002503079638705277,0.0 +/- 0.0,0.004129077029840422 +/- 0.0017723237736463684,0.047675225537820984 +/- 0.005712454025609073,0.0012491325468424908 +/- 0.0021790865327005627,0.0035739070090215707 +/- 0.0012418827320037175,-0.01179736294240109 +/- 0.004055378302203167,0.021686328938237354 +/- 0.00461954439822843,0.006731436502428889 +/- 0.00353239877657862,0.13577376821651632 +/- 0.006115243297800073,0.10520471894517698 +/- 0.006395759837609404,0.057182512144344236 +/- 0.0022476245302847637
