,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,0.004924364338590304 +/- 0.0044876403769887885,-0.004441583521081416 +/- 0.0024290907324252477,-0.013002896684905018 +/- 0.0019798592210144433,-0.0037656903765690085 +/- 0.0013429447084019929,-0.004859993562922405 +/- 0.001643977185596661,0.0010299324106855744 +/- 0.0008612222826044114,-0.002928870292886976 +/- 0.0023495333118763975,-0.0057611844222722804 +/- 0.001643977185596674,0.0 +/- 0.0,0.005696813646604471 +/- 0.004315843293697161,-0.0028966849050530707 +/- 0.0024299434938109747,-0.005310588992597343 +/- 0.0017466319344982353,-0.008110717734148676 +/- 0.0019986063336028116,9.655616350181528e-05 +/- 0.0037810639668573367,-0.009301577084003854 +/- 0.003339999757084723,-0.009237206308335988 +/- 0.0034874765074514305,-0.0047312520115867064 +/- 0.0027006973538201756,-0.0016092693916961553 +/- 0.001641139206177272,0.01799163179916321 +/- 0.007318832640301848,-0.007788863855809447 +/- 0.0016079814608042215,-0.004473768908915332 +/- 0.0013148824084850466,-0.010492436433858988 +/- 0.00219333441099463
