,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,0.038381742738589186 +/- 0.004279875089008506,-0.0054633471645920695 +/- 0.0016712373407461313,-0.014557399723374886 +/- 0.002785419415372926,-0.0031466113416321662 +/- 0.0020482992005006954,0.0010373443983402342 +/- 0.001475154149910219,0.0003803596127247344 +/- 0.0022326346414049893,0.0036998616874135415 +/- 0.0024889060737106564,-0.021645919778699896 +/- 0.001239036851118178,0.0 +/- 0.0,-0.026590594744121742 +/- 0.006244108655866501,-0.009405255878285002 +/- 0.0018283961364318447,-0.005636237897648766 +/- 0.002942395076003442,-0.004183955739972422 +/- 0.002316735822959898,6.915629322263861e-05 +/- 0.002113514078829379,0.0031120331950207246 +/- 0.002727073880101026,-0.007710926694329268 +/- 0.002909705323155097,-0.008022130013831341 +/- 0.002026881174239667,-0.0007952973720608992 +/- 0.0019130810779562032,0.055878284923928004 +/- 0.004417891079857389,-0.0061549100968189 +/- 0.0024293455145574317,-0.0003803596127248232 +/- 0.002221898177927755,-0.015940525587828547 +/- 0.003136716312911912
