,hrv_sum,hrv_mean,hrv_max,hrv_min,hrv_energy,hrv_n_below_mean,hrv_ptp,hrv_lineintegral,hrv_iqr,hrv_n_above_mean,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_std,hrv_peaks,hrv_rms,hrv_pct_5,hrv_pct_95
0,0.24645724258289703 +/- 0.006260285707732466,0.24645724258289703 +/- 0.006260285707732466,0.1943455497382199 +/- 0.00561032488944867,0.15472949389179755 +/- 0.006931852812106947,0.14052356020942408 +/- 0.0065415001838841896,0.0880628272251309 +/- 0.00518427428822315,0.059232111692844716 +/- 0.005645501720584499,0.1156020942408377 +/- 0.007344454811653515,0.03504363001745202 +/- 0.0061834310332366076,0.12006980802792322 +/- 0.005645393820357623,-0.022513089005235586 +/- 0.0025230073812916075,0.0 +/- 0.0,-0.0034205933682373347 +/- 0.0013041215841025709,0.00010471204188482464 +/- 0.003337123107193783,-0.005514834205933694 +/- 0.0020280403555091022,-0.008167539267015722 +/- 0.0018482655909073196,-0.0020244328097731245 +/- 0.00163565438238882,-0.01940663176265269 +/- 0.00680798296211161,0.004153577661431063 +/- 0.005222671641799724,0.03361256544502618 +/- 0.007318282248613501,-0.0003839441535776644 +/- 0.005753236149271094,-0.012949389179755666 +/- 0.005030175838798779
