,hrv_lineintegral,hrv_pct_5,hrv_max,hrv_min,hrv_svd_entropy,hrv_ptp,hrv_iqr,hrv_entropy,hrv_pct_95,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_peaks,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_std,hrv_n_sign_changes,hrv_perm_entropy,hrv_mean,hrv_rms
0,0.05093684941013181 +/- 0.009161619572201234,-0.013636363636363669 +/- 0.0038764190138258383,0.014989590562109623 +/- 0.00659410480911825,-0.014469118667591974 +/- 0.005179327375742338,0.030534351145038142 +/- 0.006247590110507018,-0.004545454545454575 +/- 0.002375998378316436,0.008743927827897258 +/- 0.0028730383823018027,0.0029493407356002365 +/- 0.0024791562356552524,-0.0067314365024289 +/- 0.00588887620362991,0.007390700902151248 +/- 0.0013796596358133747,-0.004892435808466378 +/- 0.0007980569049271054,0.006488549618320594 +/- 0.0016859862058648766,-0.009715475364330373 +/- 0.001040943789035409,0.0002775850104094313 +/- 0.001095054395423976,0.0023594725884801826 +/- 0.0013774762832254649,-0.0041290770298404115 +/- 0.003304347584192934,0.01235253296321993 +/- 0.002965421321196609,0.0047883414295627705 +/- 0.0017265586821131062,0.0 +/- 0.0,0.0034004163775155694 +/- 0.002321405785382075,-0.002081887578070818 +/- 0.0010638244078248534,0.0042678695350450765 +/- 0.0021671750825298037
