,hrv_lineintegral,hrv_pct_5,hrv_max,hrv_min,hrv_svd_entropy,hrv_ptp,hrv_iqr,hrv_entropy,hrv_pct_95,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_peaks,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_std,hrv_n_sign_changes,hrv_perm_entropy,hrv_mean,hrv_rms
0,0.03958802703572574 +/- 0.004797674436875201,-0.015513356935951128 +/- 0.005016792473356604,0.08036691342130668 +/- 0.004027805508574642,-0.023270035403926657 +/- 0.004704024085612101,-0.0018023817186997415 +/- 0.0031475927076659426,0.023109108464756944 +/- 0.0024418508836035603,0.0013839716768586751 +/- 0.0020153810369428144,0.010588992597360758 +/- 0.002490783059407246,0.042066301898937855 +/- 0.0035812662385863504,0.003282909559060154 +/- 0.0013715658675675854,0.008207273897650413 +/- 0.0010890842816664548,-0.020920502092050243 +/- 0.002696666889688227,-0.008593498551657586 +/- 0.0021009441802854797,0.009913099452848373 +/- 0.0017320404309074662,0.00215642098487282 +/- 0.0011153989991093151,0.000386224654007028 +/- 0.002302099097811088,-0.004441583521081471 +/- 0.0034086134006755513,0.005728999034438331 +/- 0.0019882130944937825,0.0 +/- 0.0,0.012487930479562226 +/- 0.003791323932443444,0.018442227228838072 +/- 0.0026109868957009514,0.006018667524943633 +/- 0.0014106602510982479
