,hrv_lineintegral,hrv_pct_5,hrv_max,hrv_min,hrv_svd_entropy,hrv_ptp,hrv_iqr,hrv_entropy,hrv_pct_95,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_peaks,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_std,hrv_n_sign_changes,hrv_perm_entropy,hrv_mean,hrv_rms
0,0.07193717277486911 +/- 0.004919980467203743,-0.012216404886561982 +/- 0.0027660192329715598,0.05856893542757417 +/- 0.004364537251613432,-0.02558464223385689 +/- 0.009175242256358062,0.020837696335078537 +/- 0.003902543487661625,-0.004572425828970339 +/- 0.002485057942244696,0.027539267015706814 +/- 0.0027855502551802783,0.01853403141361255 +/- 0.001572231152468446,0.0139267015706806 +/- 0.0026739755288369706,0.004188481675392664 +/- 0.0017797624829294194,-0.0017452006980802847 +/- 0.003082639045838697,-0.009354275741710327 +/- 0.0015117911223530766,0.002827225130890043 +/- 0.0011727956451246884,0.001431064572425822 +/- 0.0017964550411808415,-0.007155322862129154 +/- 0.0014070257850433705,0.0034554973821989466 +/- 0.002673975528836965,-0.0030017452006980807 +/- 0.002246907775138721,0.0009075043630017432 +/- 0.0016010254717179282,0.0 +/- 0.0,-0.003315881326352543 +/- 0.0017539049949600255,0.0008027923211169407 +/- 0.0012686060625051478,0.006492146596858639 +/- 0.001585733569507933
