,hrv_sum,hrv_mean,hrv_max,hrv_min,hrv_energy,hrv_n_below_mean,hrv_ptp,hrv_lineintegral,hrv_iqr,hrv_n_above_mean,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_std,hrv_peaks,hrv_rms,hrv_pct_5,hrv_pct_95
0,0.25127132281944 +/- 0.006189393180767556,0.25127132281944 +/- 0.006189393180767556,0.21110395880270358 +/- 0.00711500931250906,0.1506598004505954 +/- 0.0052973081049202085,0.15992919214676532 +/- 0.00609562696093108,0.16446733183134857 +/- 0.008037329997558339,0.13260379787576437 +/- 0.007565962545539634,0.19105246218216929 +/- 0.007666880958936193,0.12484711940778885 +/- 0.005164626631599491,0.11509494689411004 +/- 0.008126029655904476,0.002446089475378177 +/- 0.003593250270216368,0.0 +/- 0.0,0.008979723205664637 +/- 0.002300523627744901,0.08561313163823622 +/- 0.0056283032283996216,-0.004248471194077896 +/- 0.0029561538469790876,0.0009333762471837703 +/- 0.0005078768534940065,0.0048278081750884995 +/- 0.0023607493815117064,0.042291599613775335 +/- 0.005866576061829136,0.018023817186997117 +/- 0.003700619852411934,0.08068876729964597 +/- 0.0059695869233876075,0.07309301577084001 +/- 0.006820644890669133,0.05564853556485354 +/- 0.005081725190130843
