,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,0.002290076335877811 +/- 0.00458540694980759,-0.0022900763358778995 +/- 0.0022763663382174494,-0.0035392088827203906 +/- 0.0013148712922620906,-0.0014573213046495837 +/- 0.0014786450903999048,-0.0038861901457321823 +/- 0.002109463449489354,-0.001387925052047234 +/- 0.001906819106736168,-0.0011103400416377918 +/- 0.0020691258176093797,-0.002428868841082632 +/- 0.002232575703281789,0.0 +/- 0.0,0.022345593337959678 +/- 0.005100034427945345,-0.006974323386537163 +/- 0.002180467362021507,-0.0038167938931298216 +/- 0.001241397905620975,-0.007564191533657216 +/- 0.0015267175572518988,-0.004024982650936893 +/- 0.002439749594898958,-0.02401110340041642 +/- 0.002873038382301795,-0.019083969465648897 +/- 0.002210899697720182,-0.011276891047883464 +/- 0.002606981784352773,-0.0030534351145038554 +/- 0.003301978418701001,0.012734212352532904 +/- 0.005584242755487589,-0.007841776544066658 +/- 0.0019080814829795312,-0.005551700208188815 +/- 0.0015044749055293984,-0.006974323386537184 +/- 0.005347227814422235
