,hrv_lineintegral,hrv_pct_5,hrv_max,hrv_min,hrv_svd_entropy,hrv_ptp,hrv_iqr,hrv_entropy,hrv_pct_95,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_peaks,hrv_n_above_mean,hrv_n_below_mean,hrv_skewness,hrv_kurtosis,hrv_std,hrv_n_sign_changes,hrv_perm_entropy,hrv_mean,hrv_rms
0,0.027068676716917928 +/- 0.008713824791081584,0.021775544388609715 +/- 0.0033701243122169055,-0.026365159128978233 +/- 0.004454603732355825,0.0006700167504187671 +/- 0.004787221622216756,0.05025125628140705 +/- 0.0032755528473247053,0.018090452261306556 +/- 0.0013146677970082925,0.013266331658291474 +/- 0.003526987521139523,0.019262981574539373 +/- 0.0017679430220380306,0.04606365159128979 +/- 0.004500223754218726,0.008140703517587954 +/- 0.0015573385995537026,-0.011524288107202685 +/- 0.0015584192093283764,0.0032830820770519352 +/- 0.0020089332463068504,6.700167504190003e-05 +/- 0.0021440536013400324,0.002144053601340068 +/- 0.0010183372967216458,0.0035175879396985078 +/- 0.0019720016955124095,0.01845896147403685 +/- 0.0024039039465206464,-0.003886097152428791 +/- 0.0012818175189084845,0.005058626465661653 +/- 0.0023472112637324327,0.0 +/- 0.0,0.004958123953098826 +/- 0.0032542403871573485,-0.005326633165829131 +/- 0.0029029978667859274,0.007236180904522616 +/- 0.001191047828115977
