,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,-0.00054682159945314 +/- 0.004130109730696052,0.002118933697881087 +/- 0.0019320976110871423,0.0051606288448393985 +/- 0.0022898154477101885,-0.009637730690362233 +/- 0.0026552186738968025,-0.0017429938482569685 +/- 0.0009599844091037479,0.0016062884483937557 +/- 0.001203958643459226,-0.0006151742993847798 +/- 0.002197940559236291,-0.0011619958988379753 +/- 0.002303800348100146,0.0 +/- 0.0,-0.015276828434723121 +/- 0.0027851104213095427,-0.0004784688995214892 +/- 0.0013602015544861338,-0.004237867395762096 +/- 0.0017439987453414926,-0.0011961722488037841 +/- 0.002063357327152917,0.0015037593984962628 +/- 0.0019102103366346,-0.033116883116883065 +/- 0.003167356731127183,-0.01466165413533831 +/- 0.0029298123267461206,0.001401230348598792 +/- 0.0017523504775521937,-0.008304853041695115 +/- 0.0024741883523907594,0.022795625427204404 +/- 0.0036427885105593323,-0.0028708133971291462 +/- 0.002167976968852174,-0.008270676691729284 +/- 0.0028789391235342194,0.005570745044429293 +/- 0.002426520847573492
