,hrv_sum,hrv_mean,hrv_max,hrv_min,hrv_energy,hrv_n_below_mean,hrv_ptp,hrv_lineintegral,hrv_iqr,hrv_n_above_mean,hrv_svd_entropy,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_iqr_5_95,hrv_kurtosis,hrv_perm_entropy,hrv_std,hrv_peaks,hrv_rms,hrv_pct_5,hrv_pct_95
0,0.2845623707787732 +/- 0.005112952995449038,0.2845623707787732 +/- 0.005112952995449038,0.2537904893177119 +/- 0.006531320269133311,0.19348725017229498 +/- 0.0057397761649852766,0.185802894555479 +/- 0.006783784847541179,0.17770503101309446 +/- 0.006660576762868035,0.16760854583046175 +/- 0.005411707906106294,0.1665747760165403 +/- 0.004730304952693913,0.09934527911784977 +/- 0.0028914771462161416,0.12205375603032391 +/- 0.007245899693067227,0.0062715368711233396 +/- 0.0032972773849498844,0.0 +/- 0.0,0.007408683666436944 +/- 0.0030010994307102597,0.08749138525155066 +/- 0.0034336446460399954,0.00396278428669884 +/- 0.0016254274865707182,-0.00086147484493454 +/- 0.0015809882490633526,0.0056168159889731116 +/- 0.0017232942453549176,0.059200551343900766 +/- 0.003704301764404329,0.03115093039283251 +/- 0.0030363047239022434,0.060509993108201245 +/- 0.0046620357064887175,0.043762922122674 +/- 0.0075856761337381295,0.019228118538938667 +/- 0.005989920768474386
