,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,-0.019125303713988195 +/- 0.003075133017255528,0.002672683096147166 +/- 0.0017972361632765832,0.0021867407150295004 +/- 0.001464834977161353,0.00027768136063865967 +/- 0.0022214508851093415,-0.0019437695244706843 +/- 0.0011943526924043989,0.0006247830614369732 +/- 0.0012398869211726218,-0.00048594238111767665 +/- 0.0028715193168964166,0.0011454356126344822 +/- 0.0033618730498480402,0.0 +/- 0.0,0.01527247483512668 +/- 0.004998746553945075,-0.00020826102047901695 +/- 0.0026805601633193826,0.0007636237417563141 +/- 0.001641317656027332,0.006039569593891003 +/- 0.002089540707156172,0.001284276292953823 +/- 0.004015143089751397,0.005241235682054835 +/- 0.003019784796945528,0.0069420340159666695 +/- 0.0020651821979373254,0.006004859423811171 +/- 0.002162362808354403,-0.0021173203748698576 +/- 0.0028976236256078114,0.03290524123568206 +/- 0.005859339908645392,0.0031586254772648092 +/- 0.001532366543189464,0.00010413051023948628 +/- 0.0018887563846460016,0.010933703575147525 +/- 0.003506414440798271
