,hrv_max,hrv_rms,hrv_energy,hrv_mean,hrv_peaks,hrv_kurtosis,hrv_iqr,hrv_perm_entropy,hrv_n_sign_changes,hrv_svd_entropy,hrv_std,hrv_n_below_mean,hrv_entropy,hrv_ptp,hrv_min,hrv_pct_5,hrv_skewness,hrv_iqr_5_95,hrv_lineintegral,hrv_n_above_mean,hrv_sum,hrv_pct_95
0,-0.007126436781609169 +/- 0.004401269471849551,-0.0028243021346469276 +/- 0.0031231509827175587,-0.0027914614121510306 +/- 0.0016105352821332302,0.009031198686371134 +/- 0.002378403029031201,-0.004827586206896517 +/- 0.0019870672587725324,0.004105090311986903 +/- 0.0021845869779392605,0.010246305418719247 +/- 0.002534486880995024,0.009031198686371134 +/- 0.0022906256804560623,0.0 +/- 0.0,0.00896551724137935 +/- 0.00449582174312947,-0.002889983579638722 +/- 0.0025892155460659656,-0.0031198686371099794 +/- 0.0014557740728605422,0.007750410509031224 +/- 0.00179995922575299,0.003087027914614171 +/- 0.003916729462298999,0.0009852216748768906 +/- 0.0024707051394159732,0.002660098522167531 +/- 0.0026413823931163015,0.0036781609195402853 +/- 0.0028471220757560834,0.0017405582922824792 +/- 0.0025819157978326395,0.030443349753694615 +/- 0.001970717003438753,-0.00059113300492607 +/- 0.0017673069355761946,-0.0003612479474547903 +/- 0.002450762982831618,-0.0004926108374383786 +/- 0.003235269569847063
